V;03316661000119;50567288000663;3528709304580;52000;H;20181108
V;03316661000119;50567288000663;3528709311571;12000;H;20181108
V;03316661000119;50567288000663;086699373014;2000;H;20181108
V;03316661000119;50567288000663;3528709340113;4000;H;20181108
V;03316661000119;50567288000663;3528709352284;0;H;20181108
V;03316661000119;50567288000663;3528709366274;0;H;20181108
V;03316661000119;50567288000663;3528709404693;2000;H;20181108
V;03316661000119;50567288000663;0000;2000;H;20181108
V;03316661000119;50567288000663;3528709479202;2000;H;20181108
V;03316661000119;50567288000663;3528709483896;10000;H;20181108
V;03316661000119;50567288000663;3528709509350;0;H;20181108
V;03316661000119;50567288000663;3528709595902;0;H;20181108
V;03316661000119;50567288000663;3528709596695;4000;H;20181108
V;03316661000119;50567288000663;3528709605656;12000;H;20181108
V;03316661000119;50567288000663;3528709643498;4000;H;20181108
V;03316661000119;50567288000663;3528709644259;50000;H;20181108
V;03316661000119;50567288000663;3528709653053;4000;H;20181108
V;03316661000119;50567288000663;3528709667524;8000;H;20181108
V;03316661000119;50567288000663;3528709721721;0;H;20181108
V;03316661000119;50567288000663;3528709737876;2000;H;20181108
V;03316661000119;50567288000663;3528709741705;10000;H;20181108
V;03316661000119;50567288000663;3528709752107;0;H;20181108
V;03316661000119;50567288000663;3528709754538;4000;H;20181108
V;03316661000119;50567288000663;3528709778411;0;H;20181108
V;03316661000119;50567288000663;3528709786799;4000;H;20181108
V;03316661000119;50567288000663;3528709825733;1000;H;20181108
V;03316661000119;50567288000663;3528709858069;90000;H;20181108
V;03316661000119;50567288000663;3528709877169;0;H;20181108
V;03316661000119;50567288000663;3528709878876;0;H;20181108
V;03316661000119;50567288000663;3528709908788;20000;H;20181108
V;03316661000119;50567288000663;3528709918633;0;H;20181108
V;03316661000119;50567288000663;3528709945035;5000;H;20181108
V;03316661000119;50567288000663;3528709957878;4000;H;20181108
V;03316661000119;50567288000663;3528709967983;38000;H;20181108
V;03316661000119;50567288000663;3528709973823;0;H;20181108
V;03316661000119;50567288000663;3528701022857;967000;H;20181108
V;03316661000119;86503851000172;3528700493207;0;H;20181108
E
